,category,move_name,move_num,move_rate
144,grass,hidden-power,65,100.0
145,grass,high-jump-kick,1,1.54
146,grass,hone-claws,10,15.38
147,grass,horn-leech,5,7.69
148,grass,hydro-pump,1,1.54
149,grass,hyper-beam,29,44.62
150,grass,hyper-voice,4,6.15
151,grass,ice-beam,3,4.62
152,grass,ice-punch,2,3.08
153,grass,icy-wind,3,4.62
154,grass,imprison,1,1.54
155,grass,incinerate,8,12.31
156,grass,infestation,7,10.77
157,grass,ingrain,16,24.62
158,grass,iron-defense,5,7.69
159,grass,iron-head,2,3.08
160,grass,iron-tail,18,27.69
161,grass,jump-kick,2,3.08
162,grass,knock-off,15,23.08
163,grass,last-resort,5,7.69
164,grass,leaf-blade,13,20.0
165,grass,leaf-storm,21,32.31
166,grass,leaf-tornado,4,6.15
167,grass,leafage,3,4.62
168,grass,leech-life,5,7.69
169,grass,leech-seed,40,61.54
170,grass,leer,9,13.85
171,grass,lick,2,3.08
172,grass,light-screen,31,47.69
173,grass,low-kick,8,12.31
174,grass,low-sweep,10,15.38
175,grass,lucky-chant,3,4.62
176,grass,magic-coat,17,26.15
177,grass,magic-room,1,1.54
178,grass,magical-leaf,18,27.69
179,grass,me-first,1,1.54
180,grass,mean-look,1,1.54
181,grass,mega-drain,23,35.38
182,grass,mega-kick,4,6.15
183,grass,mega-punch,5,7.69
184,grass,megahorn,1,1.54
185,grass,metal-claw,1,1.54
186,grass,metal-sound,1,1.54
187,grass,metronome,2,3.08
188,grass,milk-drink,2,3.08
189,grass,mimic,21,32.31
190,grass,mind-reader,1,1.54
191,grass,mirror-coat,2,3.08
192,grass,mist,1,1.54
193,grass,morning-sun,3,4.62
194,grass,mud-shot,2,3.08
195,grass,mud-slap,19,29.23
196,grass,mud-sport,1,1.54
197,grass,nasty-plot,3,4.62
198,grass,natural-gift,35,53.85
199,grass,nature-power,59,90.77
200,grass,needle-arm,3,4.62
201,grass,night-slash,3,4.62
202,grass,nightmare,1,1.54
203,grass,odor-sleuth,1,1.54
204,grass,ominous-wind,1,1.54
205,grass,outrage,3,4.62
206,grass,pain-split,17,26.15
207,grass,payback,18,27.69
208,grass,peck,1,1.54
209,grass,perish-song,1,1.54
210,grass,petal-blizzard,9,13.85
211,grass,petal-dance,6,9.23
212,grass,phantom-force,7,10.77
213,grass,pin-missile,4,6.15
214,grass,play-nice,3,4.62
215,grass,play-rough,1,1.54
216,grass,poison-jab,11,16.92
217,grass,poison-powder,8,12.31
218,grass,poison-sting,1,1.54
219,grass,pound,4,6.15
220,grass,power-swap,2,3.08
221,grass,power-up-punch,11,16.92
222,grass,power-whip,5,7.69
223,grass,protect,65,100.0
224,grass,psybeam,2,3.08
225,grass,psych-up,8,12.31
226,grass,psychic,13,20.0
227,grass,punishment,1,1.54
228,grass,pursuit,5,7.69
229,grass,quick-attack,5,7.69
230,grass,quick-guard,4,6.15
231,grass,quiver-dance,3,4.62
232,grass,rage,3,4.62
233,grass,rage-powder,4,6.15
234,grass,rain-dance,12,18.46
235,grass,rapid-spin,4,6.15
236,grass,razor-leaf,31,47.69
237,grass,razor-wind,3,4.62
238,grass,recover,2,3.08
239,grass,recycle,2,3.08
240,grass,reflect,22,33.85
241,grass,refresh,1,1.54
242,grass,rest,65,100.0
243,grass,retaliate,9,13.85
244,grass,return,65,100.0
245,grass,roar,6,9.23
246,grass,rock-climb,5,7.69
247,grass,rock-polish,2,3.08
248,grass,rock-slide,22,33.85
249,grass,rock-smash,34,52.31
250,grass,rock-tomb,10,15.38
251,grass,role-play,14,21.54
252,grass,rollout,6,9.23
253,grass,rototiller,2,3.08
254,grass,round,65,100.0
255,grass,safeguard,44,67.69
256,grass,sand-attack,4,6.15
257,grass,sand-tomb,1,1.54
258,grass,sandstorm,4,6.15
259,grass,scald,3,4.62
260,grass,scary-face,8,12.31
261,grass,scratch,3,4.62
262,grass,screech,5,7.69
263,grass,secret-power,58,89.23
264,grass,seed-bomb,57,87.69
265,grass,seed-flare,1,1.54
266,grass,seismic-toss,5,7.69
267,grass,self-destruct,1,1.54
268,grass,shadow-ball,18,27.69
269,grass,shadow-claw,8,12.31
270,grass,shadow-sneak,8,12.31
271,grass,shock-wave,4,6.15
272,grass,signal-beam,6,9.23
273,grass,silver-wind,2,3.08
274,grass,skill-swap,12,18.46
275,grass,skull-bash,3,4.62
276,grass,slam,10,15.38
277,grass,slash,6,9.23
278,grass,sleep-powder,4,6.15
279,grass,sleep-talk,65,100.0
280,grass,sludge-bomb,21,32.31
281,grass,sludge-wave,2,3.08
282,grass,smack-down,4,6.15
283,grass,smelling-salts,1,1.54
284,grass,snatch,5,7.69
285,grass,snore,50,76.92
286,grass,solar-beam,64,98.46
287,grass,solar-blade,2,3.08
288,grass,spikes,3,4.62
289,grass,spiky-shield,2,3.08
290,grass,spit-up,4,6.15
291,grass,spite,13,20.0
292,grass,splash,3,4.62
293,grass,spore,3,4.62
294,grass,stealth-rock,5,7.69
295,grass,steel-wing,1,1.54
296,grass,sticky-web,1,1.54
297,grass,stockpile,4,6.15
298,grass,stomp,2,3.08
299,grass,stone-edge,3,4.62
300,grass,strength,19,29.23
301,grass,string-shot,8,12.31
302,grass,struggle-bug,6,9.23
303,grass,stun-spore,8,12.31
304,grass,substitute,65,100.0
305,grass,sucker-punch,5,7.69
306,grass,sunny-day,65,100.0
307,grass,super-fang,2,3.08
308,grass,superpower,6,9.23
309,grass,surf,6,9.23
310,grass,swagger,65,100.0
311,grass,swallow,4,6.15
312,grass,sweet-kiss,1,1.54
313,grass,sweet-scent,23,35.38
314,grass,swift,7,10.77
315,grass,switcheroo,2,3.08
316,grass,swords-dance,41,63.08
317,grass,synthesis,59,90.77
318,grass,tackle,24,36.92
319,grass,tail-whip,3,4.62
320,grass,take-down,12,18.46
321,grass,taunt,7,10.77
322,grass,teeter-dance,6,9.23
323,grass,telekinesis,1,1.54
324,grass,thief,23,35.38
325,grass,thrash,1,1.54
326,grass,thunder,1,1.54
327,grass,thunder-punch,8,12.31
328,grass,thunder-shock,1,1.54
329,grass,thunder-wave,4,6.15
330,grass,thunderbolt,1,1.54
331,grass,tickle,7,10.77
332,grass,torment,5,7.69
333,grass,toxic,65,100.0
334,grass,trick,12,18.46
335,grass,trick-or-treat,8,12.31
336,grass,trick-room,11,16.92
337,grass,trop-kick,1,1.54
338,grass,twister,1,1.54
339,grass,u-turn,2,3.08
340,grass,uproar,12,18.46
341,grass,venom-drench,1,1.54
342,grass,venoshock,6,9.23
343,grass,vine-whip,12,18.46
344,grass,volt-switch,1,1.54
345,grass,wake-up-slap,2,3.08
346,grass,water-gun,1,1.54
347,grass,water-pulse,4,6.15
348,grass,water-sport,1,1.54
349,grass,waterfall,2,3.08
350,grass,weather-ball,2,3.08
351,grass,whirlpool,4,6.15
352,grass,wide-guard,2,3.08
353,grass,wild-charge,4,6.15
354,grass,will-o-wisp,11,16.92
355,grass,withdraw,2,3.08
356,grass,wonder-room,1,1.54
357,grass,wood-hammer,5,7.69
358,grass,work-up,20,30.77
359,grass,worry-seed,54,83.08
360,grass,wrap,4,6.15
361,grass,wring-out,9,13.85
362,grass,x-scissor,10,15.38
363,grass,zen-headbutt,9,13.85
0,fighting,absorb,1,1.82
1,fighting,acid-spray,1,1.82
2,fighting,acrobatics,10,18.18
3,fighting,acupressure,1,1.82
4,fighting,aerial-ace,28,50.91
5,fighting,after-you,1,1.82
6,fighting,agility,5,9.09
7,fighting,ally-switch,3,5.45
8,fighting,amnesia,3,5.45
9,fighting,aqua-jet,2,3.64
10,fighting,aqua-tail,3,5.45
11,fighting,arm-thrust,7,12.73
12,fighting,assurance,4,7.27
13,fighting,astonish,2,3.64
14,fighting,attract,46,83.64
15,fighting,aura-sphere,3,5.45
16,fighting,autotomize,3,5.45
17,fighting,baby-doll-eyes,3,5.45
18,fighting,barrier,1,1.82
19,fighting,baton-pass,2,3.64
20,fighting,beat-up,2,3.64
21,fighting,belch,2,3.64
22,fighting,belly-drum,5,9.09
23,fighting,bestow,1,1.82
24,fighting,bide,20,36.36
25,fighting,bind,2,3.64
26,fighting,bite,2,3.64
27,fighting,blast-burn,4,7.27
28,fighting,blaze-kick,4,7.27
29,fighting,blizzard,4,7.27
30,fighting,block,11,20.0
31,fighting,body-slam,19,34.55
32,fighting,bounce,14,25.45
33,fighting,brave-bird,2,3.64
34,fighting,brick-break,49,89.09
35,fighting,brine,1,1.82
36,fighting,brutal-swing,14,25.45
37,fighting,bubble,1,1.82
38,fighting,bubble-beam,4,7.27
39,fighting,bug-bite,2,3.64
40,fighting,bug-buzz,1,1.82
41,fighting,bulk-up,46,83.64
42,fighting,bulldoze,39,70.91
43,fighting,bullet-punch,6,10.91
44,fighting,bullet-seed,3,5.45
45,fighting,calm-mind,12,21.82
46,fighting,captivate,22,40.0
47,fighting,charge-beam,5,9.09
48,fighting,charm,1,1.82
49,fighting,chip-away,8,14.55
50,fighting,circle-throw,4,7.27
51,fighting,clanging-scales,2,3.64
52,fighting,close-combat,26,47.27
53,fighting,comet-punch,4,7.27
54,fighting,confide,55,100.0
55,fighting,confusion,4,7.27
56,fighting,copycat,1,1.82
57,fighting,counter,23,41.82
58,fighting,covet,15,27.27
59,fighting,crabhammer,1,1.82
60,fighting,cross-chop,8,14.55
61,fighting,crunch,4,7.27
62,fighting,curse,11,20.0
63,fighting,cut,19,34.55
64,fighting,dark-pulse,5,9.09
65,fighting,dazzling-gleam,3,5.45
66,fighting,defense-curl,6,10.91
67,fighting,detect,17,30.91
68,fighting,dig,31,56.36
69,fighting,disable,1,1.82
70,fighting,dive,2,3.64
71,fighting,dizzy-punch,2,3.64
72,fighting,double-edge,20,36.36
73,fighting,double-kick,11,20.0
74,fighting,double-slap,3,5.45
75,fighting,double-team,55,100.0
76,fighting,draco-meteor,3,5.45
77,fighting,dragon-claw,7,12.73
78,fighting,dragon-dance,4,7.27
79,fighting,dragon-pulse,2,3.64
80,fighting,dragon-tail,5,9.09
81,fighting,drain-punch,19,34.55
82,fighting,dream-eater,4,7.27
83,fighting,drill-run,1,1.82
84,fighting,dual-chop,23,41.82
85,fighting,dynamic-punch,19,34.55
86,fighting,earth-power,1,1.82
87,fighting,earthquake,37,67.27
88,fighting,echoed-voice,13,23.64
89,fighting,embargo,4,7.27
90,fighting,ember,7,12.73
91,fighting,encore,2,3.64
92,fighting,endeavor,14,25.45
93,fighting,endure,30,54.55
94,fighting,energy-ball,6,10.91
95,fighting,entrainment,2,3.64
96,fighting,facade,55,100.0
97,fighting,fake-out,7,12.73
98,fighting,false-swipe,16,29.09
99,fighting,feint,18,32.73
100,fighting,feint-attack,5,9.09
101,fighting,fell-stinger,1,1.82
102,fighting,final-gambit,3,5.45
103,fighting,fire-blast,11,20.0
104,fighting,fire-pledge,7,12.73
105,fighting,fire-punch,28,50.91
106,fighting,fire-spin,2,3.64
107,fighting,fissure,4,7.27
108,fighting,flail,4,7.27
109,fighting,flame-charge,7,12.73
110,fighting,flame-wheel,2,3.64
111,fighting,flamethrower,13,23.64
112,fighting,flare-blitz,7,12.73
113,fighting,flash,7,12.73
114,fighting,flash-cannon,3,5.45
115,fighting,flatter,2,3.64
116,fighting,fling,48,87.27
117,fighting,focus-blast,51,92.73
118,fighting,focus-energy,19,34.55
119,fighting,focus-punch,40,72.73
120,fighting,follow-me,1,1.82
121,fighting,force-palm,8,14.55
122,fighting,foresight,10,18.18
123,fighting,foul-play,6,10.91
124,fighting,frenzy-plant,1,1.82
125,fighting,frost-breath,1,1.82
126,fighting,frustration,55,100.0
127,fighting,fury-attack,2,3.64
128,fighting,fury-cutter,9,16.36
129,fighting,fury-swipes,4,7.27
130,fighting,future-sight,1,1.82
131,fighting,giga-drain,3,5.45
132,fighting,giga-impact,34,61.82
133,fighting,grass-knot,23,41.82
134,fighting,grass-pledge,1,1.82
135,fighting,gravity,2,3.64
136,fighting,growl,4,7.27
137,fighting,guard-swap,1,1.82
138,fighting,gunk-shot,7,12.73
139,fighting,gyro-ball,6,10.91
140,fighting,hail,4,7.27
141,fighting,hammer-arm,8,14.55
142,fighting,harden,3,5.45
143,fighting,head-smash,4,7.27
144,fighting,headbutt,27,49.09
145,fighting,heal-bell,2,3.64
146,fighting,heal-pulse,2,3.64
147,fighting,healing-wish,1,1.82
148,fighting,heat-crash,2,3.64
149,fighting,heat-wave,7,12.73
150,fighting,heavy-slam,3,5.45
151,fighting,helping-hand,43,78.18
152,fighting,hidden-power,55,100.0
153,fighting,high-jump-kick,11,20.0
154,fighting,hone-claws,10,18.18
155,fighting,horn-attack,2,3.64
156,fighting,hydro-pump,2,3.64
157,fighting,hyper-beam,31,56.36
158,fighting,hyper-voice,5,9.09
159,fighting,hypnosis,1,1.82
160,fighting,ice-beam,4,7.27
161,fighting,ice-punch,27,49.09
162,fighting,icy-wind,6,10.91
163,fighting,incinerate,13,23.64
164,fighting,iron-defense,11,20.0
165,fighting,iron-head,9,16.36
166,fighting,iron-tail,13,23.64
167,fighting,jump-kick,5,9.09
168,fighting,karate-chop,7,12.73
169,fighting,knock-off,25,45.45
170,fighting,laser-focus,1,1.82
171,fighting,last-resort,7,12.73
172,fighting,leaf-blade,3,5.45
173,fighting,leech-life,1,1.82
174,fighting,leech-seed,2,3.64
175,fighting,leer,32,58.18
176,fighting,light-screen,8,14.55
177,fighting,low-kick,40,72.73
178,fighting,low-sweep,44,80.0
179,fighting,lunge,2,3.64
180,fighting,mach-punch,6,10.91
181,fighting,magic-coat,5,9.09
182,fighting,magic-room,4,7.27
183,fighting,magical-leaf,1,1.82
184,fighting,magnet-rise,2,3.64
185,fighting,mat-block,1,1.82
186,fighting,me-first,5,9.09
187,fighting,meditate,6,10.91
188,fighting,mega-drain,1,1.82
189,fighting,mega-kick,16,29.09
190,fighting,mega-punch,14,25.45
191,fighting,megahorn,2,3.64
192,fighting,metal-burst,1,1.82
193,fighting,metal-claw,1,1.82
194,fighting,meteor-mash,1,1.82
195,fighting,metronome,10,18.18
196,fighting,mimic,16,29.09
197,fighting,mind-reader,5,9.09
198,fighting,miracle-eye,1,1.82
199,fighting,mirror-coat,1,1.82
200,fighting,mirror-move,2,3.64
201,fighting,mist,1,1.82
202,fighting,mud-bomb,2,3.64
203,fighting,mud-shot,1,1.82
204,fighting,mud-slap,21,38.18
205,fighting,nasty-plot,3,5.45
206,fighting,natural-gift,22,40.0
207,fighting,nature-power,2,3.64
208,fighting,needle-arm,1,1.82
209,fighting,night-slash,5,9.09
210,fighting,noble-roar,3,5.45
211,fighting,odor-sleuth,2,3.64
212,fighting,outrage,6,10.91
213,fighting,overheat,9,16.36
214,fighting,pain-split,7,12.73
215,fighting,parting-shot,1,1.82
216,fighting,pay-day,2,3.64
217,fighting,payback,30,54.55
218,fighting,peck,3,5.45
219,fighting,perish-song,1,1.82
220,fighting,pin-missile,3,5.45
221,fighting,poison-jab,40,72.73
222,fighting,poison-sting,2,3.64
223,fighting,pound,6,10.91
224,fighting,power-swap,1,1.82
225,fighting,power-trick,1,1.82
226,fighting,power-trip,2,3.64
227,fighting,power-up-punch,39,70.91
228,fighting,protect,55,100.0
229,fighting,psybeam,1,1.82
230,fighting,psych-up,13,23.64
231,fighting,psychic,5,9.09
232,fighting,psycho-cut,3,5.45
233,fighting,psyshock,4,7.27
234,fighting,psystrike,1,1.82
235,fighting,psywave,2,3.64
236,fighting,punishment,3,5.45
237,fighting,pursuit,10,18.18
238,fighting,quash,1,1.82
239,fighting,quick-attack,11,20.0
240,fighting,quick-guard,17,30.91
241,fighting,quiver-dance,1,1.82
242,fighting,rage,8,14.55
243,fighting,rain-dance,36,65.45
244,fighting,rapid-spin,3,5.45
245,fighting,recover,1,1.82
246,fighting,recycle,4,7.27
247,fighting,reflect,11,20.0
248,fighting,relic-song,1,1.82
249,fighting,rest,55,100.0
250,fighting,retaliate,39,70.91
251,fighting,return,55,100.0
252,fighting,revenge,13,23.64
253,fighting,reversal,15,27.27
254,fighting,roar,20,36.36
255,fighting,rock-blast,2,3.64
256,fighting,rock-climb,17,30.91
257,fighting,rock-polish,4,7.27
258,fighting,rock-slide,48,87.27
259,fighting,rock-smash,48,87.27
260,fighting,rock-throw,3,5.45
261,fighting,rock-tomb,46,83.64
262,fighting,role-play,22,40.0
263,fighting,rolling-kick,3,5.45
264,fighting,rollout,6,10.91
265,fighting,roost,2,3.64
266,fighting,rototiller,1,1.82
267,fighting,round,55,100.0
268,fighting,sacred-sword,5,9.09
269,fighting,safeguard,13,23.64
270,fighting,sand-attack,7,12.73
271,fighting,sandstorm,7,12.73
272,fighting,scald,5,9.09
273,fighting,scary-face,12,21.82
274,fighting,scratch,7,12.73
275,fighting,screech,6,10.91
276,fighting,secret-power,46,83.64
277,fighting,secret-sword,2,3.64
278,fighting,seed-bomb,5,9.09
279,fighting,seismic-toss,19,34.55
280,fighting,shadow-ball,8,14.55
281,fighting,shadow-claw,15,27.27
282,fighting,shock-wave,5,9.09
283,fighting,signal-beam,4,7.27
284,fighting,silver-wind,1,1.82
285,fighting,sing,1,1.82
286,fighting,skill-swap,4,7.27
287,fighting,skull-bash,8,14.55
288,fighting,sky-uppercut,10,18.18
289,fighting,slack-off,1,1.82
290,fighting,slash,6,10.91
291,fighting,sleep-talk,55,100.0
292,fighting,sludge-bomb,7,12.73
293,fighting,sludge-wave,2,3.64
294,fighting,smack-down,19,34.55
295,fighting,smelling-salts,7,12.73
296,fighting,smog,2,3.64
297,fighting,snarl,2,3.64
298,fighting,snatch,10,18.18
299,fighting,snore,46,83.64
300,fighting,solar-beam,10,18.18
301,fighting,speed-swap,1,1.82
302,fighting,spiky-shield,1,1.82
303,fighting,spite,7,12.73
304,fighting,splash,1,1.82
305,fighting,stealth-rock,4,7.27
306,fighting,stomp,1,1.82
307,fighting,stomping-tantrum,3,5.45
308,fighting,stone-edge,37,67.27
309,fighting,stored-power,2,3.64
310,fighting,storm-throw,2,3.64
311,fighting,strength,46,83.64
312,fighting,struggle-bug,2,3.64
313,fighting,stun-spore,1,1.82
314,fighting,submission,8,14.55
315,fighting,substitute,55,100.0
316,fighting,sucker-punch,4,7.27
317,fighting,sunny-day,43,78.18
318,fighting,super-fang,5,9.09
319,fighting,superpower,27,49.09
320,fighting,surf,6,10.91
321,fighting,swagger,55,100.0
322,fighting,swift,16,29.09
323,fighting,swords-dance,26,47.27
324,fighting,synthesis,3,5.45
325,fighting,tackle,16,29.09
326,fighting,tail-whip,2,3.64
327,fighting,take-down,21,38.18
328,fighting,taunt,34,61.82
329,fighting,teeter-dance,1,1.82
330,fighting,telekinesis,2,3.64
331,fighting,teleport,2,3.64
332,fighting,thief,19,34.55
333,fighting,thrash,5,9.09
334,fighting,thunder,5,9.09
335,fighting,thunder-punch,35,63.64
336,fighting,thunder-wave,6,10.91
337,fighting,thunderbolt,7,12.73
338,fighting,tickle,1,1.82
339,fighting,torment,11,20.0
340,fighting,toxic,55,100.0
341,fighting,trick,4,7.27
342,fighting,trick-room,4,7.27
343,fighting,triple-kick,2,3.64
344,fighting,twister,1,1.82
345,fighting,u-turn,9,16.36
346,fighting,uproar,6,10.91
347,fighting,vacuum-wave,22,40.0
348,fighting,venoshock,5,9.09
349,fighting,vine-whip,1,1.82
350,fighting,vital-throw,10,18.18
351,fighting,volt-switch,1,1.82
352,fighting,wake-up-slap,10,18.18
353,fighting,water-gun,1,1.82
354,fighting,water-pulse,5,9.09
355,fighting,waterfall,1,1.82
356,fighting,whirlpool,3,5.45
357,fighting,whirlwind,2,3.64
358,fighting,wide-guard,11,20.0
359,fighting,wild-charge,2,3.64
360,fighting,will-o-wisp,10,18.18
361,fighting,wonder-room,4,7.27
362,fighting,wood-hammer,1,1.82
363,fighting,work-up,53,96.36
364,fighting,worry-seed,3,5.45
365,fighting,x-scissor,12,21.82
366,fighting,zen-headbutt,16,29.09
0,psychic,acid-armor,1,1.3
1,psychic,acrobatics,7,9.09
2,psychic,acupressure,3,3.9
3,psychic,aerial-ace,21,27.27
4,psychic,after-you,13,16.88
5,psychic,agility,5,6.49
6,psychic,air-cutter,1,1.3
7,psychic,ally-switch,13,16.88
8,psychic,amnesia,10,12.99
9,psychic,ancient-power,10,12.99
10,psychic,aqua-jet,1,1.3
11,psychic,aqua-tail,8,10.39
12,psychic,assist,2,2.6
13,psychic,assurance,1,1.3
14,psychic,astonish,6,7.79
15,psychic,attract,49,63.64
16,psychic,aura-sphere,3,3.9
17,psychic,aurora-beam,1,1.3
18,psychic,aurora-veil,3,3.9
19,psychic,autotomize,1,1.3
20,psychic,avalanche,11,14.29
21,psychic,baby-doll-eyes,1,1.3
22,psychic,barrage,2,2.6
23,psychic,barrier,8,10.39
24,psychic,baton-pass,4,5.19
25,psychic,beat-up,1,1.3
26,psychic,belch,2,2.6
27,psychic,belly-drum,2,2.6
28,psychic,bestow,1,1.3
29,psychic,bide,16,20.78
30,psychic,bind,9,11.69
31,psychic,bite,1,1.3
32,psychic,blast-burn,1,1.3
33,psychic,blizzard,13,16.88
34,psychic,block,11,14.29
35,psychic,body-slam,29,37.66
36,psychic,bounce,3,3.9
37,psychic,brick-break,26,33.77
38,psychic,brine,5,6.49
39,psychic,brutal-swing,10,12.99
40,psychic,bubble-beam,6,7.79
41,psychic,bug-bite,1,1.3
42,psychic,bulk-up,8,10.39
43,psychic,bulldoze,25,32.47
44,psychic,bullet-punch,4,5.19
45,psychic,bullet-seed,3,3.9
46,psychic,calm-mind,64,83.12
47,psychic,camouflage,1,1.3
48,psychic,captivate,25,32.47
49,psychic,charge-beam,45,58.44
50,psychic,charm,11,14.29
51,psychic,close-combat,1,1.3
52,psychic,confide,71,92.21
53,psychic,confuse-ray,6,7.79
54,psychic,confusion,47,61.04
55,psychic,constrict,2,2.6
56,psychic,copycat,2,2.6
57,psychic,cosmic-power,11,14.29
58,psychic,counter,20,25.97
59,psychic,covet,16,20.78
60,psychic,crafty-shield,1,1.3
61,psychic,crunch,2,2.6
62,psychic,curse,21,27.27
63,psychic,cut,19,24.68
64,psychic,dark-pulse,16,20.78
65,psychic,dazzling-gleam,22,28.57
66,psychic,defense-curl,9,11.69
67,psychic,defog,3,3.9
68,psychic,destiny-bond,3,3.9
69,psychic,detect,7,9.09
70,psychic,dig,13,16.88
71,psychic,disable,15,19.48
72,psychic,disarming-voice,3,3.9
73,psychic,dive,12,15.58
74,psychic,dizzy-punch,1,1.3
75,psychic,doom-desire,1,1.3
76,psychic,double-edge,35,45.45
77,psychic,double-hit,1,1.3
78,psychic,double-kick,1,1.3
79,psychic,double-slap,4,5.19
80,psychic,double-team,71,92.21
81,psychic,draco-meteor,4,5.19
82,psychic,dragon-breath,5,6.49
83,psychic,dragon-claw,5,6.49
84,psychic,dragon-dance,2,2.6
85,psychic,dragon-pulse,5,6.49
86,psychic,dragon-rage,1,1.3
87,psychic,dragon-tail,2,2.6
88,psychic,drain-punch,24,31.17
89,psychic,draining-kiss,1,1.3
90,psychic,dream-eater,63,81.82
91,psychic,drill-run,3,3.9
92,psychic,dual-chop,2,2.6
93,psychic,dynamic-punch,18,23.38
94,psychic,earth-power,5,6.49
95,psychic,earthquake,24,31.17
96,psychic,echoed-voice,19,24.68
97,psychic,egg-bomb,3,3.9
98,psychic,electroweb,1,1.3
99,psychic,embargo,24,31.17
100,psychic,ember,1,1.3
101,psychic,encore,2,2.6
102,psychic,endeavor,5,6.49
103,psychic,endure,43,55.84
104,psychic,energy-ball,43,55.84
105,psychic,entrainment,1,1.3
106,psychic,explosion,15,19.48
107,psychic,extrasensory,12,15.58
108,psychic,extreme-speed,1,1.3
109,psychic,facade,71,92.21
110,psychic,fake-out,6,7.79
111,psychic,fake-tears,5,6.49
112,psychic,false-swipe,1,1.3
113,psychic,feint,3,3.9
114,psychic,feint-attack,7,9.09
115,psychic,fire-blast,11,14.29
116,psychic,fire-fang,1,1.3
117,psychic,fire-pledge,1,1.3
118,psychic,fire-punch,23,29.87
119,psychic,fire-spin,2,2.6
120,psychic,fissure,3,3.9
121,psychic,flail,1,1.3
122,psychic,flame-charge,3,3.9
123,psychic,flamethrower,13,16.88
124,psychic,flare-blitz,2,2.6
125,psychic,flash,65,84.42
126,psychic,flash-cannon,16,20.78
127,psychic,flatter,5,6.49
128,psychic,fling,38,49.35
129,psychic,fly,5,6.49
130,psychic,focus-blast,23,29.87
131,psychic,focus-punch,24,31.17
132,psychic,force-palm,3,3.9
133,psychic,foresight,2,2.6
134,psychic,foul-play,21,27.27
135,psychic,frost-breath,4,5.19
136,psychic,frustration,71,92.21
137,psychic,fury-cutter,8,10.39
138,psychic,future-sight,31,40.26
139,psychic,gastro-acid,1,1.3
140,psychic,giga-drain,4,5.19
141,psychic,giga-impact,49,63.64
142,psychic,grass-knot,57,74.03
143,psychic,grassy-terrain,1,1.3
144,psychic,gravity,46,59.74
145,psychic,growl,9,11.69
146,psychic,guard-split,7,9.09
147,psychic,guard-swap,8,10.39
148,psychic,gunk-shot,1,1.3
149,psychic,gyro-ball,18,23.38
150,psychic,hail,10,12.99
151,psychic,hammer-arm,3,3.9
152,psychic,harden,5,6.49
153,psychic,headbutt,35,45.45
154,psychic,heal-bell,18,23.38
155,psychic,heal-block,16,20.78
156,psychic,heal-pulse,10,12.99
157,psychic,healing-wish,6,7.79
158,psychic,heart-stamp,2,2.6
159,psychic,heat-wave,4,5.19
160,psychic,heavy-slam,2,2.6
161,psychic,helping-hand,31,40.26
162,psychic,hidden-power,72,93.51
163,psychic,high-jump-kick,3,3.9
164,psychic,hone-claws,9,11.69
165,psychic,horn-drill,1,1.3
166,psychic,howl,1,1.3
167,psychic,hydro-pump,1,1.3
168,psychic,hyper-beam,48,62.34
169,psychic,hyper-voice,7,9.09
170,psychic,hypnosis,14,18.18
171,psychic,ice-beam,24,31.17
172,psychic,ice-fang,1,1.3
173,psychic,ice-punch,29,37.66
174,psychic,icy-wind,26,33.77
175,psychic,imprison,12,15.58
176,psychic,incinerate,11,14.29
177,psychic,infestation,6,7.79
178,psychic,ingrain,1,1.3
179,psychic,instruct,1,1.3
180,psychic,iron-defense,17,22.08
181,psychic,iron-head,9,11.69
182,psychic,iron-tail,22,28.57
183,psychic,kinesis,3,3.9
184,psychic,knock-off,17,22.08
185,psychic,laser-focus,2,2.6
186,psychic,last-resort,11,14.29
187,psychic,leaf-storm,2,2.6
188,psychic,leech-life,1,1.3
189,psychic,leech-seed,1,1.3
190,psychic,leer,7,9.09
191,psychic,lick,2,2.6
192,psychic,light-screen,70,90.91
193,psychic,lovely-kiss,2,2.6
194,psychic,low-kick,15,19.48
195,psychic,low-sweep,14,18.18
196,psychic,lucky-chant,8,10.39
197,psychic,lunar-dance,1,1.3
198,psychic,luster-purge,2,2.6
199,psychic,magic-coat,57,74.03
200,psychic,magic-room,28,36.36
201,psychic,magical-leaf,1,1.3
202,psychic,magnet-rise,4,5.19
203,psychic,me-first,5,6.49
204,psychic,mean-look,5,6.49
205,psychic,meditate,6,7.79
206,psychic,mega-drain,3,3.9
207,psychic,mega-kick,17,22.08
208,psychic,mega-punch,17,22.08
209,psychic,memento,3,3.9
210,psychic,metal-claw,4,5.19
211,psychic,metal-sound,2,2.6
212,psychic,meteor-mash,3,3.9
213,psychic,metronome,12,15.58
214,psychic,mimic,35,45.45
215,psychic,mind-reader,3,3.9
216,psychic,miracle-eye,13,16.88
217,psychic,mirror-coat,6,7.79
218,psychic,mirror-shot,1,1.3
219,psychic,mist,3,3.9
220,psychic,mist-ball,2,2.6
221,psychic,misty-terrain,1,1.3
222,psychic,moonblast,2,2.6
223,psychic,moonlight,4,5.19
224,psychic,morning-sun,2,2.6
225,psychic,mud-slap,27,35.06
226,psychic,mud-sport,1,1.3
227,psychic,mystical-fire,1,1.3
228,psychic,nasty-plot,9,11.69
229,psychic,natural-gift,42,54.55
